pitch_x,pitch_y,pitch_type,strike
81,-13,FB,0
-40,14,FB,0
-76,21,FB,0
-11,-1,FB,1
-55,62,FB,0
-71,-2,BRK,0
-18,3,FB,1
81,104,FB,0
5,69,FB,0
16,92,FB,0
-31,-43,FB,1
-21,43,BRK,1
-83,-44,BRK,0
-31,91,BRK,0
4,-29,BRK,1
-26,-98,BRK,0
-69,-1,FB,0
32,82,FB,0
-29,-90,FB,0
-2,-86,FB,0
26,-86,FB,0
13,80,FB,0
-65,19,FB,0
-9,-83,FB,0
-17,2,FB,1
-24,-3,BRK,1
-76,-11,FB,0
-32,43,BRK,1
12,72,FB,0
-13,-97,BRK,0
-59,-83,BRK,0
-64,0,FB,0
-67,-48,FB,0
40,63,FB,1
-69,-21,FB,0
34,-77,FB,0
-53,-14,FB,1
-82,-7,FB,0
0,2,FB,1
-26,-25,BRK,1
16,64,FB,0
-63,-46,FB,0
19,-34,BRK,1
-24,30,BRK,1
28,4,FB,0
18,98,FB,0
47,-91,FB,0
-15,-3,FB,1
-14,108,FB,0
-162,-6,FB,0
42,76,FB,1
30,-115,BRK,0
-82,-41,BRK,0
-9,0,FB,0
-81,-16,BRK,0
74,-73,FB,0
-75,-93,FB,0
-50,-73,FB,1
2,-110,FB,0
-28,-115,FB,0
53,-93,FB,0
-49,-37,FB,1
-90,0,FB,0
-89,-8,FB,0
-7,109,FB,0
33,58,FB,1
-82,-74,FB,0
-50,-29,FB,1
9,-91,FB,0
-57,-73,FB,0
48,-4,FB,1
-77,-14,FB,0
-60,79,FB,0
-55,75,FB,0
94,11,BRK,0
-54,-5,FB,0
-3,97,FB,0
8,-21,FB,1
-11,-3,FB,1
-69,5,FB,0
9,-12,FB,1
-55,-5,BRK,0
68,-5,FB,0
81,-6,FB,0
0,0,FB,1
-1,-100,BRK,0
0,0,BRK,1
60,-30,BRK,0
-47,-35,BRK,1
51,-39,BRK,0
28,79,BRK,0
-7,65,BRK,0
14,87,BRK,0
38,-36,FB,1
-68,-37,FB,0
44,-29,BRK,1
-4,-117,FB,0
-50,-32,FB,1
-52,12,BRK,0
-43,41,BRK,0
-33,-51,FB,0
-65,-44,FB,0
-67,-53,FB,0
-55,-32,FB,1
-41,-28,FB,1
41,-39,FB,1
-66,-64,BRK,0
-18,14,FB,1
27,-21,BRK,1
-68,-41,BRK,0
62,-29,FB,0
32,-88,FB,0
4,105,FB,0
-57,-12,FB,1
-23,-91,BRK,0
-42,-93,BRK,0
-9,-17,FB,0
-67,-4,BRK,0
72,-21,FB,0
-7,-50,FB,1
-11,115,BRK,0
74,-66,FB,0
34,11,BRK,1
63,111,BRK,0
-80,-132,FB,0
-9,-116,BRK,0
10,-93,FB,0
20,-45,FB,1
-20,-41,FB,1
47,-90,FB,0
82,84,CHG,0
80,53,FB,0
78,100,FB,0
-56,72,FB,1
43,-112,BRK,0
47,67,FB,1
-33,-123,FB,0
-89,-30,FB,0
-6,-43,FB,1
-47,-33,BRK,1
11,-10,BRK,1
-114,-33,FB,0
2,-110,FB,0
59,38,FB,1
-8,-112,BRK,0
22,134,FB,0
-83,-93,FB,0
62,-103,FB,0
-69,-16,FB,0
4,116,FB,0
-82,-45,FB,0
-6,43,FB,1
8,-54,BRK,1
-64,-43,FB,1
-4,24,BRK,1
53,25,BRK,0
44,-24,FB,1
-101,-40,FB,0
60,72,CHG,0
-67,-29,FB,0
-39,-30,FB,1
77,8,BRK,0
3,-43,BRK,1
-93,-42,BRK,0
68,-1,FB,0
-118,-41,BRK,0
93,54,FB,0
55,-21,FB,0
38,-41,FB,1
0,0,BRK,1
82,99,FB,0
-30,-42,BRK,1
-100,-99,FB,0
38,-39,FB,1
-1,-132,CHG,0
-127,-97,FB,0
-8,-28,BRK,1
5,-45,BRK,1
-115,-108,BRK,0
36,162,FB,0
33,-6,BRK,1
67,-109,FB,0
-74,-128,BRK,0
28,110,FB,0
-33,-30,FB,1
-39,-44,FB,1
82,19,BRK,1
-78,100,FB,0
85,46,CHG,0
74,30,FB,1
-17,106,BRK,0
-40,-145,BRK,0
-52,0,FB,1
78,-116,FB,0
-38,-16,FB,1
-81,119,FB,0
-36,-52,FB,1
-75,103,FB,0
-69,-12,FB,1
-85,-63,BRK,0
-103,116,FB,0
38,-37,FB,1
-67,97,FB,0
1,-52,BRK,1
-73,110,FB,0
9,114,BRK,0
-44,-53,FB,0
-49,-47,FB,1
-10,-116,CHG,0
-82,-41,FB,0
74,-117,FB,0
4,42,FB,1
-84,-40,FB,0
-39,-33,FB,1
-15,-7,FB,1
47,-65,BRK,1
24,-105,CHG,0
-50,-106,BRK,0
-4,-109,BRK,0
19,-36,FB,1
85,-25,FB,0
4,114,FB,0
32,16,FB,1
13,-107,BRK,0
-16,-36,FB,0
-6,89,FB,0
-83,-14,FB,0
-62,-76,BRK,1
-68,-83,BRK,0
84,62,FB,0
-17,126,FB,0
-6,-5,FB,1
36,-39,FB,0
72,-118,CHG,0
-1,102,FB,0
36,-19,FB,1
60,115,FB,0
33,116,FB,0
14,-127,BRK,0
-90,114,FB,0
-36,-10,FB,1
90,-107,CHG,0
-2,4,FB,1
86,88,FB,0
50,70,FB,1
-89,24,FB,0
-66,104,FB,0
55,-30,FB,1
-60,126,FB,0
-53,-44,BRK,0
-51,-34,FB,1
8,116,FB,0
-45,35,FB,1
-56,106,FB,0
-68,114,FB,0
88,-52,FB,0
-50,-65,FB,1
17,19,FB,1
-31,195,FB,0
84,-2,FB,0
-26,-54,BRK,1
-96,-107,FB,0
-60,16,FB,1
14,-70,FB,0
-12,116,FB,0
-60,116,FB,0
-80,-79,FB,0
-16,-37,FB,1
-47,21,FB,1
-6,-107,BRK,0
-14,-129,FB,0
-34,-37,BRK,1
-11,-31,FB,1
15,51,FB,1
86,111,FB,0
-63,111,FB,0
-14,-64,FB,0
52,-42,FB,1
62,-26,FB,0
100,140,FB,0
76,106,FB,0
27,-15,FB,1
-23,106,FB,0
33,58,FB,1
-74,110,FB,0
75,104,BRK,0
42,-25,FB,1
-46,-29,FB,1
-2,103,BRK,0
98,61,FB,0
88,90,FB,0
133,-10,FB,0
-83,-88,FB,0
52,53,FB,1
-55,100,FB,0
79,95,FB,0
128,-77,FB,0
76,73,FB,0
89,87,FB,0
73,119,FB,0
77,105,FB,0
-65,-24,FB,1
-61,-19,FB,1
-101,-114,BRK,0
-55,-63,FB,0
37,-88,FB,0
55,19,FB,0
-70,-76,FB,0
-66,45,FB,1
-62,-38,FB,1
-92,-93,FB,0
-83,-121,BRK,0
38,-15,FB,1
67,-28,FB,0
8,-2,CHG,1
-55,-28,FB,1
-50,-29,FB,1
-35,122,BRK,0
80,-44,FB,0
-46,-117,FB,0
-69,-45,FB,1
-87,22,FB,0
-87,-66,FB,0
-55,-49,FB,1
31,33,FB,1
91,42,FB,0
-88,-49,FB,0
-61,-55,FB,1
-82,-74,FB,0
-60,118,FB,0
-2,123,FB,0
14,130,CHG,0
-72,-95,FB,1
-85,49,FB,0
-58,116,FB,0
-31,46,FB,1
4,-28,BRK,1
-67,-44,FB,0
-45,-43,FB,1
-120,-82,FB,0
-13,116,FB,0
-54,-33,FB,1
49,-54,FB,1
87,-57,CHG,0
19,123,FB,0
96,81,FB,0
-54,3,BRK,1
12,-9,BRK,1
59,-39,FB,1
65,-117,BRK,0
-74,-49,FB,0
94,-103,CHG,0
-47,-38,FB,1
-9,112,FB,0
-49,-15,FB,1
-52,14,FB,1
-78,-15,FB,0
49,-30,CHG,0
40,-27,FB,1
67,-25,FB,1
-88,-108,FB,0
-69,-28,FB,1
40,100,BRK,0
-78,-14,BRK,0
-78,-50,FB,0
-8,108,FB,0
-41,-43,FB,1
9,18,BRK,0
-18,16,FB,1
-7,18,BRK,1
-49,32,FB,1
-92,58,FB,0
-55,-114,CHG,0
-52,9,FB,1
-108,-21,BRK,0
44,-116,FB,0
-92,79,FB,0
19,109,FB,0
-64,-119,FB,0
-8,119,FB,0
-54,-117,FB,0
-63,-35,FB,1
32,-15,FB,1
-81,-25,FB,0
-11,-122,FB,0
-86,-20,FB,0
53,-43,CHG,1
50,-113,FB,0
53,-20,FB,1
74,33,FB,0
-87,-77,FB,0
64,-18,FB,1
78,48,FB,0
54,-103,FB,0
-89,10,FB,0
-39,-46,FB,1
-93,-23,FB,0
-69,-103,FB,0
62,-26,CHG,1
-40,-64,FB,1
-91,8,FB,0
-98,-113,BRK,0
38,37,FB,1
-55,-118,BRK,0
-93,-140,BRK,0
6,116,FB,0
58,3,FB,1
-35,-3,FB,1
46,113,FB,0
47,-35,CHG,1
-20,50,FB,1
92,-37,CHG,0
84,-45,FB,0
47,-115,FB,0
43,-22,FB,1
35,-119,FB,0
1,-35,FB,1
97,1,FB,0
-2,120,FB,0
-43,-37,BRK,1
99,17,BRK,0
-88,-45,FB,0
-81,-59,FB,0
-49,-63,BRK,0
-23,-25,FB,1
14,-119,CHG,0
-54,-113,FB,0
33,-110,BRK,1
-9,116,FB,0
16,-124,CHG,0
-1,118,FB,0
76,-93,FB,0
36,126,FB,0
87,48,FB,0
65,116,FB,0
25,-2,FB,1
-56,-31,FB,1
59,-116,CHG,1
53,-109,FB,0
26,-110,FB,0
17,-55,FB,1
57,-35,FB,1
47,36,FB,0
-62,-108,FB,0
12,-108,FB,0
53,24,FB,1
53,-25,FB,1
45,-109,FB,0
-107,1,FB,0
-41,-99,FB,0
-44,-46,FB,1
89,-67,FB,0
-135,72,FB,0
-128,72,FB,0
-140,80,FB,0
-132,71,FB,0
89,-49,FB,0
46,36,FB,1
-5,131,FB,0
40,-113,BRK,0
68,9,FB,1
-40,-108,FB,0
33,-26,FB,1
84,-47,FB,0
-32,108,FB,0
51,-6,FB,1
37,112,BRK,0
-58,-105,FB,0
23,-114,FB,0
93,8,FB,0
4,-107,FB,0
-8,9,BRK,1
-27,-108,FB,0
74,100,BRK,0
97,44,BRK,0
-69,-44,FB,1
-3,7,BRK,1
40,-14,BRK,1
77,-100,CHG,0
77,-90,FB,0
3,-32,FB,1
1,46,FB,1
-40,-54,CHG,1
-19,-2,BRK,1
-57,-91,FB,0
-71,93,FB,0
-6,-93,FB,0
-10,-105,BRK,0
63,-103,FB,0
-17,110,FB,0
84,-83,FB,0
-12,96,BRK,0
3,42,FB,1
-8,28,FB,1
69,94,FB,0
-62,102,FB,0
-74,18,FB,0
-69,81,FB,0
73,-98,FB,0
-42,-99,BRK,0
69,-103,BRK,0
4,117,FB,0
19,112,FB,0
-1,28,FB,1
-15,-103,FB,0
22,-24,FB,1
40,-39,FB,1
46,-3,FB,0
81,-19,FB,0
38,-12,FB,1
62,45,FB,0
67,53,FB,0
66,-35,FB,0
42,-100,BRK,0
-69,-94,FB,0
-10,-109,FB,0
21,-20,FB,1
-6,-103,BRK,0
-9,93,FB,0
-6,-8,FB,1
76,-96,FB,0
12,-19,FB,1
-6,15,CHG,1
-4,111,FB,0
-4,-110,FB,0
-66,-86,BRK,0
15,-93,BRK,0
30,-54,BRK,0
-62,11,FB,0
38,-108,FB,0
-3,-57,FB,1
-6,-109,FB,0
66,-37,FB,0
14,-17,FB,1
-48,-98,BRK,0
-4,95,FB,0
55,90,FB,0
-2,-20,FB,1
-20,-109,FB,0
72,72,FB,0
52,-90,FB,0
0,0,FB,1
0,0,FB,1
67,-79,FB,0
-70,-92,BRK,0
0,0,FB,1
0,0,FB,0
-30,-6,FB,1
-11,-87,BRK,0
-76,-91,FB,0
76,36,FB,0
-64,-98,FB,0
3,87,FB,0
-82,-10,FB,0
70,-102,FB,0
23,-98,FB,0
23,-98,FB,0
-59,96,FB,0
-43,-20,FB,1
0,-94,FB,0
-83,-10,FB,0
4,87,FB,0
-6,-3,FB,1
0,-7,FB,1
-15,-2,FB,0
-61,-33,FB,0
-13,-35,FB,1
-74,31,FB,0
-6,-90,BRK,0
27,-54,BRK,1
-71,-88,FB,0
77,-80,FB,0
9,-69,FB,1
58,108,FB,0
-8,6,FB,0
61,96,FB,0
-44,-20,FB,1
-66,-8,FB,0
-69,40,FB,0
0,22,FB,1
-43,-15,FB,0
-40,14,FB,1
-73,-18,FB,0
-62,-101,FB,0
-57,85,FB,0
-64,20,FB,0
34,-5,FB,1
-10,92,FB,0
-9,96,FB,0
-76,-96,FB,0
-13,-14,FB,1
6,-96,BRK,0
71,1,FB,0
4,-103,CHG,0
64,-71,BRK,0
-11,-17,FB,1
-66,-89,BRK,0
-64,-70,BRK,0
-59,-86,BRK,0
33,-14,FB,1
-57,-98,BRK,0
48,17,FB,1
-83,49,FB,0
-9,1,FB,1
-6,-12,BRK,1
-72,-45,FB,0
3,-8,FB,1
-63,92,FB,0
-29,-91,FB,0
22,93,FB,0
-9,69,FB,0
68,61,FB,0
23,-54,BRK,1
16,3,FB,1
40,21,FB,1
79,96,FB,0
-77,-106,FB,0
36,-3,FB,1
-52,-42,FB,0
-25,7,FB,0
64,74,FB,0
-44,-98,FB,0
53,-6,FB,1
-20,-104,BRK,0
21,103,FB,0
65,92,FB,0
-32,-6,FB,1
4,-2,FB,0
12,-109,BRK,0
-64,-97,FB,0
77,80,FB,0
50,-31,FB,1
11,-24,FB,1
77,-89,FB,0
53,-18,FB,1
-17,-99,BRK,0
73,71,FB,0
52,-2,FB,1
70,103,FB,0
-6,-60,BRK,1
-74,42,FB,0
62,72,FB,0
72,57,FB,0
-42,-107,BRK,0
29,-20,FB,1
-74,20,FB,0
-67,-15,FB,1
-17,-98,BRK,0
25,-32,FB,1
-65,58,FB,0
83,90,FB,0
81,40,FB,0
-6,-49,FB,1
73,4,BRK,0
71,-40,FB,0
-3,-100,FB,0
12,105,BRK,0
-67,-98,FB,0
-7,2,FB,1
-67,33,BRK,0
-52,-93,FB,0
77,76,FB,0
-1,-95,FB,0
-64,-18,FB,0
3,-98,BRK,0
72,48,FB,0
68,82,BRK,0
-16,97,FB,0
-70,-25,FB,0
81,-106,FB,0
77,-15,FB,0
-40,8,FB,1
2,-104,FB,0
-25,22,FB,1
23,-16,FB,1
-69,-19,FB,0
67,-101,BRK,0
24,6,FB,1
-38,-27,FB,1
-85,-9,FB,0
2,-109,FB,0
-82,-22,FB,0
83,94,FB,0
30,7,FB,1
-69,-41,FB,0
75,4,FB,0
-29,-108,FB,0
77,-84,FB,0
6,-108,FB,0
33,-28,FB,1
27,-42,FB,1
-34,-38,FB,1
92,-49,FB,0
-40,9,FB,1
58,-49,FB,1
84,-16,FB,0
34,116,FB,0
88,64,FB,0
-60,-21,FB,0
-41,-53,FB,1
-74,-15,FB,0
-7,-120,BRK,0
-29,-101,FB,0
-67,91,FB,0
-45,16,FB,1
-1,-33,FB,1
3,-116,BRK,0
72,-16,FB,0
87,87,FB,0
80,23,FB,0
60,-102,CHG,0
47,5,FB,0
82,82,FB,0
-45,9,FB,1
-52,-101,FB,0
74,-109,FB,0
-75,-97,FB,0
-3,-23,FB,1
-1,-67,FB,0
-79,81,FB,0
-47,-8,BRK,0
-46,-44,CHG,0
-26,-105,BRK,0
-75,9,BRK,0
-59,-115,FB,0
56,118,FB,0
-77,5,FB,0
86,17,FB,0
-35,-102,FB,0
43,-15,FB,1
40,-117,FB,0
-57,-34,BRK,0
41,-95,BRK,0
-34,-91,FB,0
16,2,FB,1
-68,-56,CHG,0
86,8,FB,0
72,-96,FB,0
69,35,FB,0
-63,-85,FB,0
-60,-96,FB,0
-78,-100,FB,0
5,-30,FB,1
-52,-6,FB,1
-77,67,FB,0
86,67,FB,0
-77,-64,FB,0
35,-3,FB,1
-74,-52,FB,0
-38,-26,FB,1
-103,-131,BRK,0
80,17,FB,0
-48,-52,FB,1
4,7,BRK,1
-83,-75,BRK,0
-18,-4,FB,1
1,-110,FB,0
71,-32,BRK,0
-75,-84,FB,0
29,-3,BRK,1
-82,-69,FB,0
11,-115,FB,0
-3,104,FB,0
-17,114,FB,0
-51,-92,FB,0
-6,-114,FB,0
-78,-99,FB,0
23,-42,FB,1
-78,-20,BRK,0
44,18,FB,1
-16,-121,FB,0
26,-69,FB,1
5,-39,FB,1
-3,100,FB,0
-54,-129,FB,0
15,-14,FB,1
8,114,FB,0
-61,-113,BRK,0
29,9,FB,1
35,101,BRK,0
-26,-108,FB,0
-77,-101,FB,0
5,-4,FB,1
-49,-102,FB,0
8,-65,FB,1
70,-103,FB,0
-84,-59,BRK,0
14,112,FB,0
-20,116,BRK,0
83,-11,BRK,0
-18,122,FB,1
88,84,BRK,0
4,113,FB,1
-49,25,BRK,1
-26,-4,FB,1
35,-1,BRK,1
-78,-94,BRK,0
-54,-102,FB,0
24,-10,BRK,0
79,-111,BRK,0
-87,86,FB,0
-40,-2,BRK,1
7,101,FB,0
-20,-35,BRK,1
25,-59,FB,0
15,-45,BRK,1
-44,93,FB,0
-21,-34,FB,1
72,-30,BRK,0
-59,-62,FB,1
-79,-24,FB,0
10,106,FB,0
67,33,FB,0
82,-43,FB,0
-1,-102,CHG,0
-1,-115,BRK,0
-69,22,BRK,0
-72,103,FB,0
-36,-45,BRK,1
35,96,FB,0
36,-111,BRK,0
14,-96,BRK,0
9,101,BRK,0
-54,-92,BRK,0
-15,-27,FB,1
-16,-98,BRK,0
-54,5,FB,1
68,113,FB,0
0,-102,CHG,0
-35,-66,FB,1
-66,97,FB,0
37,-15,BRK,1
0,-25,BRK,0
-83,-11,BRK,0
45,-105,BRK,0
35,101,FB,0
-47,-107,FB,0
-73,-123,FB,0
-90,-85,FB,0
-74,1,FB,1
44,112,CHG,0
14,-69,FB,1
-78,-46,BRK,0
-78,3,FB,0
-30,-54,FB,1
-10,99,FB,0
-32,-62,FB,1
-3,-105,BRK,0
16,102,FB,0
-44,4,FB,1
74,19,FB,0
-62,-105,BRK,0
-78,9,FB,0
-85,-105,FB,0
80,90,FB,0
-38,10,FB,1
80,104,FB,0
-38,-11,FB,1
64,-11,FB,0
8,-99,FB,0
-34,-94,CHG,0
-10,96,FB,0
42,0,FB,1
65,97,FB,0
9,-97,CHG,0
65,10,FB,1
45,-105,BRK,0
-49,-25,BRK,1
-33,-14,FB,1
-35,-46,BRK,1
23,97,BRK,0
-59,-93,BRK,0
-30,-45,FB,1
66,108,FB,0
-71,6,FB,1
-35,47,FB,1
-66,-108,BRK,0
-39,-52,FB,1
-38,-116,BRK,0
-42,6,FB,1
-31,-101,BRK,0
-82,9,FB,0
67,-5,FB,0
6,110,FB,0
0,112,FB,0
19,50,FB,1
15,51,FB,1
-49,121,BRK,0
1,101,BRK,0
-64,-104,BRK,0
-23,-61,FB,1
-75,-52,FB,0
37,-11,FB,1
72,-25,FB,0
19,11,FB,1
10,113,BRK,0
1,109,FB,0
45,-12,FB,1
38,-116,FB,0
55,-12,FB,1
28,-62,FB,1
13,-13,BRK,1
87,47,FB,0
82,48,FB,0
-67,47,FB,0
4,-94,FB,0
30,110,FB,0
25,100,BRK,0
74,46,FB,0
-15,-25,FB,1
-18,-17,BRK,1
-1,99,BRK,0
-63,-10,BRK,0
-1,-102,BRK,0
17,-58,FB,1
-2,59,CHG,1
-72,-25,BRK,0
-17,-60,BRK,1
-48,-52,BRK,1
54,99,FB,0
-20,-104,FB,0
13,103,FB,0
-23,78,FB,1
72,7,FB,0
8,107,FB,0
-10,-103,BRK,0
4,-17,BRK,1
-21,-113,CHG,0
35,-97,FB,0
45,-54,CHG,1
-39,-51,BRK,1
-64,-91,FB,0
-69,-74,FB,0
8,-78,FB,0
-7,-98,FB,0
-58,-22,FB,1
2,-88,BRK,0
8,17,FB,1
9,-105,BRK,0
46,-13,FB,1
25,-103,CHG,0
44,-101,BRK,0
-71,97,FB,0
-2,57,FB,1
-71,7,FB,0
21,-93,FB,0
29,14,CHG,1
49,105,FB,0
-41,-45,FB,1
-47,-7,FB,1
10,-26,FB,1
-70,15,FB,0
-69,108,FB,0
-6,7,FB,1
-75,-64,CHG,0
-73,-73,FB,0
23,6,FB,1
-8,19,BRK,1
-30,103,BRK,0
-44,-98,BRK,0
-2,99,FB,0
-31,-60,FB,1
7,-111,BRK,0
4,-107,FB,0
-41,-7,FB,1
4,-110,BRK,0
-44,-83,CHG,0
30,-40,CHG,1
-35,5,FB,1
1,-20,FB,1
-64,-1,FB,0
66,105,FB,0
-79,1,FB,0
-76,-78,FB,0
39,-4,FB,1
-63,111,FB,0
-69,20,FB,0
-9,41,FB,1
-40,-20,FB,1
-12,-54,FB,1
-54,106,FB,0
76,-35,FB,0
-70,103,FB,0
6,-16,BRK,1
-83,-88,BRK,0
-8,111,BRK,0
24,51,BRK,0
-48,-96,FB,0
14,-98,FB,0
-18,-42,FB,1
-41,-94,FB,0
32,-62,BRK,1
28,31,FB,1
80,4,BRK,0
-59,-25,FB,1
48,7,BRK,0
-27,-32,FB,1
-80,33,CHG,0
-71,16,CHG,0
-69,-90,FB,0
9,-103,FB,0
14,-103,FB,0
-3,-105,FB,0
48,-22,FB,1
34,-25,FB,1
82,-28,FB,0
83,-63,FB,0
-74,62,CHG,0
62,-85,FB,0
12,-14,FB,1
70,58,FB,0
46,-62,FB,1
9,-97,BRK,0
46,-49,FB,0
34,-26,BRK,1
58,3,BRK,0
4,-106,FB,0
52,-38,FB,1
31,98,FB,0
82,-94,FB,0
-54,105,FB,0
0,107,FB,0
-27,-66,FB,1
72,-89,FB,0
53,106,FB,0
81,96,FB,0
86,72,FB,0
72,-46,FB,0
30,101,FB,0
-63,-104,FB,0
87,-10,FB,0
12,0,FB,1
62,-16,FB,0
14,-112,FB,0
77,70,FB,0
5,-95,FB,0
0,-14,FB,1
-70,-19,FB,0
49,-35,FB,1
0,28,CHG,0
19,-25,BRK,1
-75,86,FB,0
11,-31,CHG,1
65,-98,BRK,0
-10,102,FB,0
79,-106,BRK,0
71,-95,FB,0
-62,-98,FB,0
-60,104,FB,0
0,-99,FB,0
0,-1,FB,1
-62,-56,FB,0
-20,104,BRK,0
45,-57,FB,1
-5,-20,FB,1
4,-111,BRK,0
-30,101,BRK,0
80,33,FB,0
-3,-49,FB,1
7,-103,FB,0
12,-107,BRK,0
7,-100,FB,0
44,-16,FB,1
67,-98,BRK,0
71,-23,BRK,0
81,-103,FB,0
58,-46,FB,1
55,-5,FB,1
20,101,FB,0
-20,104,FB,0
37,100,BRK,0
8,-3,FB,1
-4,97,FB,0
-2,-112,FB,0
71,96,FB,0
10,-17,FB,1
48,-22,BRK,1
5,-108,CHG,0
43,98,FB,0
67,35,FB,0
-2,-14,FB,1
76,71,FB,0
-7,-49,FB,0
-78,-83,FB,0
-62,-44,FB,0
0,86,FB,0
8,109,FB,0
79,-66,FB,0
-4,-6,FB,1
-4,-111,CHG,0
-68,94,FB,0
-44,88,FB,0
-5,-100,FB,0
83,-75,FB,0
67,-103,FB,0
16,118,FB,0
-77,-6,FB,0
-20,-103,BRK,0
39,-30,FB,1
-10,-98,BRK,0
23,94,FB,0
-18,-29,FB,1
61,105,FB,0
77,87,FB,0
27,103,FB,0
-2,106,FB,0
72,-6,FB,0
22,110,FB,0
-53,-88,FB,0
96,9,FB,0
-49,-99,BRK,0
-3,-56,FB,1
-58,-86,BRK,0
-69,-75,BRK,0
-59,-92,BRK,0
-15,8,FB,1
0,0,FB,0
-18,19,FB,1
-6,101,FB,0
-4,4,FB,1
-1,7,FB,0
33,-16,FB,1
-1,-6,FB,1
62,-20,FB,0
-79,-106,BRK,0
-48,-101,BRK,0
-56,-111,BRK,0
58,-5,FB,1
-64,-93,BRK,0
17,-11,FB,1
0,0,FB,1
-1,-100,BRK,0
-5,-108,BRK,0
71,-83,BRK,0
-74,-44,FB,0
-3,-21,FB,1
35,-111,BRK,0
53,75,BRK,1
2,-116,BRK,0
8,-88,FB,0
0,1,FB,0
73,-93,BRK,0
9,-45,FB,1
69,-91,BRK,0
31,-30,FB,1
86,-34,CHG,0
-33,-10,FB,1
74,-69,CHG,0
-15,-83,FB,1
0,-88,CHG,0
-4,-107,FB,0
77,88,FB,0
-1,-98,FB,0
-6,87,BRK,0
-44,-103,BRK,0
-7,-45,FB,1
68,-95,FB,0
62,-28,FB,1
6,-40,BRK,1
22,-93,FB,0
-4,-15,FB,1
52,-106,FB,0
12,96,FB,0
30,-98,FB,0
-2,-100,FB,0
-6,-8,FB,1
15,-109,BRK,0
82,55,FB,0
-13,9,FB,1
6,0,FB,1
-1,3,FB,1
-11,-37,FB,1
-68,-93,BRK,0
-10,-107,CHG,0
-6,20,FB,1
-2,110,FB,0
59,-33,BRK,1
81,1,FB,0
-14,-103,FB,0
70,-92,FB,0
-1,-3,FB,1
0,0,FB,0
8,-21,FB,1
-15,-99,BRK,0
-16,-113,BRK,0
-54,-83,BRK,0
74,88,FB,0
81,-34,FB,0
-4,17,FB,1
19,-4,FB,1
64,-49,FB,0
-16,-104,BRK,0
-54,-25,FB,0
-21,-98,BRK,0
77,10,FB,0
59,-6,FB,1
-26,-99,FB,0
80,-23,FB,0
36,106,FB,0
-8,4,BRK,1
35,-24,BRK,1
-18,-109,BRK,0
19,-22,FB,1
-1,-105,FB,0
31,57,BRK,1
48,-98,FB,0
72,41,BRK,0
72,-3,FB,0
11,94,FB,0
10,34,FB,1
-54,-10,FB,1
-30,-8,FB,1
-5,-49,BRK,1
-74,-103,FB,0
13,102,BRK,0
39,-44,FB,0
12,26,BRK,1
34,-99,BRK,0
-18,97,FB,0
-35,-3,FB,1
77,-109,FB,0
92,37,FB,0
-4,24,FB,1
33,-5,FB,1
-74,-113,CHG,0
88,-86,FB,0
25,19,FB,1
4,94,CHG,0
-56,97,FB,0
32,-45,FB,1
-72,-104,CHG,0
-59,-91,CHG,1
-46,-102,FB,0
-59,111,CHG,0
94,-113,FB,0
9,-110,FB,0
10,-117,FB,0
46,-23,FB,1
71,-54,FB,0
30,-18,FB,1
-56,-8,FB,1
55,-6,FB,1
80,-15,FB,0
32,-59,FB,0
-22,116,FB,0
-69,-107,BRK,0
-78,-21,FB,0
-79,-11,FB,0
56,-107,FB,0
-65,-93,CHG,0
34,-111,FB,0
5,-7,FB,1
-10,-115,BRK,0
-33,-49,FB,1
45,106,FB,0
28,-3,FB,1
-62,-113,CHG,0
-66,120,FB,0
44,-19,BRK,0
-13,-103,FB,0
71,-1,CHG,0
-1,-6,CHG,1
74,7,FB,0
-44,111,CHG,0
24,104,BRK,0
-72,-82,FB,0
-1,106,FB,0
-64,3,CHG,1
-82,-20,FB,0
3,-103,BRK,0
-4,102,FB,0
-23,46,FB,1
-53,-88,FB,0
43,-11,FB,1
80,-13,FB,0
-30,-112,FB,0
-74,-87,FB,0
-81,-98,FB,0
-55,-105,FB,0
38,-110,CHG,0
90,-60,CHG,0
-6,-109,FB,0
62,-15,FB,1
-53,7,FB,1
-48,-111,CHG,0
-50,-36,FB,1
-83,60,FB,0
-1,-37,FB,1
-31,7,FB,1
6,-58,FB,1
-56,-117,BRK,0
-60,-97,FB,0
38,14,FB,1
18,-25,BRK,1
4,-48,BRK,1
-74,-14,FB,0
-65,103,FB,0
-6,-50,FB,1
23,-6,FB,1
9,-74,CHG,1
-74,8,BRK,0
-80,31,FB,0
4,-45,FB,1
-73,-115,BRK,1
-71,-108,CHG,0
-5,-103,BRK,0
81,-107,FB,0
-23,100,BRK,0
-6,-103,FB,0
-1,-110,FB,0
-9,-7,FB,1
5,-107,FB,0
32,-15,BRK,1
-72,34,FB,0
-50,-104,FB,0
-35,-60,FB,1
-54,-105,FB,0
-79,-98,FB,0
20,-64,FB,1
41,-7,FB,1
-1,-108,FB,0
10,122,FB,0
86,55,FB,0
-68,-103,FB,0
72,92,FB,0
52,-69,FB,1
-14,-19,FB,1
-11,41,FB,1
-6,-111,CHG,0
-12,-16,FB,1
-7,-108,FB,0
28,-104,BRK,0
-83,-59,BRK,0
80,87,FB,0
-13,-44,FB,0
-37,-113,BRK,0
80,12,FB,0
22,-15,FB,1
-74,-104,BRK,0
57,105,FB,0
